pH,EC,N,Zn,K,S,Fe,P,OC,Cu,Mn,B
7.46,2.12,274,1.2,395,16.25,7.48,62.58,14.819130197557078,0.9321101176441486,2.5869689179261797,2.0820110499035005
7.5,0.3,226,1.4,519,12.29,10.92,41.04,5.667731446611846,1.167612944125528,14.839552933176211,1.9498414523115726
7.42,0.94,209,0.56,157,22.03,6.86,33.59,0.6831786792012586,0.2602094195954249,19.573576688756784,0.6453442154375624
7.55,0.38,375,0.96,593,23.91,7.76,33.34,20.895363086232223,0.41673078210133985,25.707088269993953,0.7196335973838817
7.58,1.87,307,0.6,531,31.91,5.42,42.58,0.6083389193242525,1.6014753749471216,24.31137470992188,0.836345395406374
7.23,0.44,187,0.58,462,26.25,6.46,34.37,21.005369977152366,0.8740465428129565,8.668669123646914,1.1947112879958866
7.29,0.83,256,0.76,970,23.38,4.4,50.27,12.741597503250365,2.5379570614246294,29.17378843768382,0.7067371811954539
7.54,0.61,268,0.68,456,31.42,6.84,68.22,22.54371799445822,0.13305162875901477,3.951043041799585,0.11423809238129992
7.45,0.58,254,0.94,206,27.8,4.76,13.85,19.190919334990603,1.200745562608773,27.14287747920739,2.4871248367878596
7.57,2.11,232,1.02,490,28.88,8.2,69.25,23.950625241746767,1.0784224520334416,30.102344310286668,2.72508313461124
7.21,0.47,347,1.02,146,29.83,5.04,75.92,8.482012389295871,0.14662995858857103,5.582272332346904,1.0027342682071274
7.39,0.38,290,0.78,719,14.42,8.72,76.43,18.435800105453932,0.454399409071495,22.414620723254927,0.994278987214305
7.09,2.04,292,0.84,398,21.93,4.64,21.03,9.706148835260887,1.3019730375116014,1.3544196750523727,0.07957340325726392
7.37,0.64,256,0.36,194,23.58,7.42,14.36,11.56902732526342,1.5340932324310188,12.633511068548495,1.9374918997918322
7.61,0.98,232,0.84,456,33.91,8.92,43.6,15.097380570919043,1.2745689594567666,16.05799111221615,2.3382141122662152
8.35,0.78,176,0.4,230,31.36,8.84,37.96,20.980883029053498,1.645647397747435,18.046131028348597,0.4646389089936087
7.42,0.57,237,0.68,304,28.23,5.1,33.86,23.619594913863153,1.833735807473647,29.021101598398005,0.5006791242533359
7.46,0.63,278,0.38,288,18.56,6.84,61.56,18.461734591361985,0.1190767959045584,20.875823730517673,2.240629769921168
8.34,1.2,177,0.78,183,18.43,6.86,42.06,10.084626093799276,1.4497988171987666,14.97667591316223,1.7609624654574392
7.5,0.84,619,0.66,512,12.71,6.3,43.09,10.170432354421976,2.913052775800634,25.12086187025332,0.18381513905249894
7.95,0.58,265,1.46,196,15.84,7.48,48.73,17.728217007974507,1.6107645807795778,29.471958839281694,1.7782296936758974
8.15,1.78,220,0.88,214,21.86,10.22,56.43,5.806773783862425,2.075198843654733,0.7916233327959641,0.9126129150487943
7.53,0.78,241,1.36,188,29.63,9.08,44.11,2.7403313038403323,1.0037611036964678,30.460082099989034,1.0776814290995347
7.84,0.46,293,0.38,536,31.07,6.18,17.95,8.575469567614558,2.3577947379875943,2.7706217756770855,2.184458714499389
7.16,0.79,215,0.52,511,16.81,7.4,30.78,6.965011900532553,2.354659941897017,25.26640761161204,2.2981811317764054
7.01,0.64,289,1.02,520,20.03,4.78,12.31,7.181764078898162,1.6173974196266272,8.769540506313131,1.1649842900779326
7.32,1.24,284,0.76,660,24.22,5.24,49.76,5.683225250092847,2.9497205022080957,4.193029628017099,2.6741421033775388
7.31,0.35,265,0.48,231,42.03,7.8,75.92,1.106027232309049,0.45786212925457437,13.69714071076036,1.1818371015477194
7.04,0.27,185,0.52,677,17.52,7.16,11.29,0.5271870401285901,0.13965665812647232,20.00181873913678,2.190267457235103
7.25,1.17,174,0.65,603,11.02,6.24,28.93,23.706565114691156,2.346563560448291,11.877602492775143,1.395501250197355
7.88,0.61,213,0.66,403,18.48,6.52,11.8,10.323777896287108,2.4549657244791057,1.795525461852571,2.537189221200952
7.27,0.24,209,0.7,395,21.12,8.06,15.9,9.285406867116391,0.4422071813232884,18.627354604057757,2.565421032474493
7.33,0.47,280,0.94,499,29.75,8.06,25.65,16.34357005636437,0.8681577005687158,27.98523719905874,0.3012703897241914
7.42,0.39,185,0.36,348,23.2,8.36,68.22,5.316267919975033,0.1414284246642227,11.947522654110605,2.644721594416223
7.12,0.38,229,0.68,516,24.34,5.78,15.9,22.804072296410386,0.9493942295870546,6.792519501016248,2.338476162596347
7.97,0.52,221,0.78,224,14.55,7.46,21.03,18.893645844531694,2.3553056905817074,13.781214215864667,2.2440175715029604
7.81,0.89,296,0.38,298,28.81,6.16,72.84,2.2369229552630023,1.6076243461978565,1.6039241442968413,0.6145152975320418
7.99,1.35,262,0.92,839,34.3,6.88,56.94,10.080180541259788,1.1099200879830842,25.45486148459569,2.282129016162875
7.73,2.41,212,1.28,401,15.44,6.36,10.77,21.110927550735735,1.179196134075548,25.635667650251268,2.4063663477307013
7.67,0.6,110,0.58,543,24.16,5.42,37.96,22.679095332764707,0.09396612334632169,18.27333431534122,0.8580549230934567
8.27,1.38,216,0.64,212,19.83,5.48,17.44,11.270896118871885,0.9684155457661412,11.01734823930685,2.6882378162800133
7.87,1.53,218,1.42,484,22.47,8.2,32.83,14.760532202135913,1.9841241129991365,24.815308127730248,0.19761400406169333
7.2,0.76,179,0.96,648,28.48,6.16,24.11,4.092111311600598,2.9443897203819263,17.24428219571266,0.4737495389621054
7.02,0.87,198,0.34,699,23.15,6.46,25.14,23.78893016467374,2.5718882230628255,25.62304901111,1.5437239410221795
7.19,0.54,241,0.44,645,28.61,6.26,40.01,5.636953663064297,0.15913324641140034,19.615762102889505,1.6491872202975746
7.47,0.62,245,1.02,409,14.22,8.7,37.45,22.631289401829502,2.7227825716972793,24.34028506754331,1.8406142299104933
8.19,1.62,207,0.64,212,29.22,6.4,32.83,15.626554910917605,2.384771350964974,18.599610860496604,0.10683479691068742
7.7,2.17,268,0.8,392,31.12,7.48,18.47,14.624909397604732,2.3765020420629726,12.90281759718193,2.7106122979570793
7.2,0.42,194,0.98,284,12.09,8.42,23.6,12.353255413294555,1.4319275738804647,29.70094761311839,0.1830631359462374
7.89,0.47,392,0.66,396,14.65,6.84,65.66,5.613008500054432,1.2561555083566933,16.825006050507515,0.45485098951659053
8.16,1.46,187,0.78,274,21.45,9.48,32.83,4.3190199649316465,0.9775430854812543,18.80121522771723,0.09868006837191726
7.55,2.43,290,0.78,474,27.09,8.06,34.37,5.36962039677719,0.28248593673629174,6.920863181521605,1.6245292758917014
7.6,0.93,282,0.48,380,32.51,6.92,68.22,4.555874465247682,0.7587296150365384,19.43635288540857,2.633056599621883
7.82,1.29,188,0.46,751,17.04,8.2,39.5,18.732068918245403,0.8125486504856122,17.766960292528136,1.8980141783820812
7.77,3.03,359,0.76,383,22.72,7.42,53.35,8.467993694084848,1.5083458142508908,5.819658112583601,2.3305346130059794
7.62,0.85,306,0.84,574,17.13,7.4,39.5,1.4824399698651731,2.2800121113283134,1.9506454372386095,0.09665612154568101
8.06,0.77,299,0.28,483,19.34,5.2,57.48,23.26155286036539,1.4782627972059836,18.77865938598928,1.5559622238040438
7.32,4.27,179,0.76,796,33.79,5.52,36.42,21.222482650625874,0.2594842368801806,23.700454200231402,1.3283938179152404
7.72,0.66,265,0.64,319,12.66,8.48,32.32,22.27327956836559,2.8963241168954372,16.277868347780835,1.4371515260493888
8.09,0.85,235,0.8,293,28.17,6.86,49.36,23.878296961249802,2.852182254945749,7.1150063961238565,0.25930839152511875
7.65,0.88,359,0.66,628,10.94,8.16,43.09,4.2560964563457455,2.3906053614248366,20.698863860047847,1.9490415965512886
7.49,0.53,187,1.0,329,31.32,5.1,20.52,9.570184251773544,2.9945907515831665,2.5844658949706134,1.448888345009831
7.02,0.41,191,1.02,380,12.77,6.16,17.44,18.221899569327782,1.6853332351047705,13.758243141332377,2.1718108256170883
7.24,0.48,181,0.98,586,31.44,6.16,21.54,16.734892771485633,2.910911266241894,5.1563991669272,1.3994021500103344
7.45,1.38,375,0.72,504,14.98,6.16,15.9,3.778112161522536,0.31152276900707976,5.807940087239797,0.4722933159849525
7.19,0.43,284,0.68,785,32.34,5.88,17.44,19.598411687275764,1.161444592405818,6.358860089496911,1.8491891932547886
8.11,1.13,218,0.64,402,24.37,5.76,59.5,5.464129666896189,0.7503671152598239,12.055380992088477,0.5357863594102588
8.03,1.22,293,1.2,693,29.04,7.12,27.7,5.449240994260691,0.6637909365134111,1.6900298516140828,2.467808994859289
7.32,0.45,307,0.56,430,13.63,8.0,61.56,12.933688707152584,0.5025526402555409,12.397839390299843,1.7522008198311065
7.17,0.52,273,0.58,254,29.01,7.42,56.94,14.271264442716705,1.9136719697883704,15.916643041373108,0.4938827186171937
7.54,0.85,281,0.64,156,23.27,7.84,48.06,13.964060367323686,2.379273037339604,15.038960462609785,2.7160530386481305
7.75,0.38,232,0.98,411,17.08,6.42,28.73,2.2865354138063414,1.784414310301657,11.934200861449922,1.490688678805485
7.81,1.33,306,0.66,313,25.13,5.48,75.92,21.07131461686609,0.5206007390934544,26.031238723305545,0.2611997271657678
8.1,1.8,213,1.24,360,21.88,9.48,41.55,6.447841017870074,2.4665926459050698,4.599141528869373,1.7900588161855855
7.75,0.44,251,1.2,485,19.08,7.32,21.59,3.1954066186590198,1.9533472919897246,15.730972415406642,0.7588289833553561
8.14,2.72,339,0.74,493,24.26,8.48,47.19,21.341079108868556,1.227325518952097,2.026459369787962,2.2781939271813547
8.05,0.35,347,1.04,298,26.81,5.88,28.21,22.940070807691107,2.0652017659206647,2.307998920538632,2.317188923042686
7.57,0.83,202,0.76,148,23.15,5.7,21.03,20.70485005264427,0.8515215891815002,17.836716096525503,2.7618947021588665
7.91,0.58,199,0.3,491,22.95,7.42,18.98,19.447434185924585,1.1014131708880368,17.594309144784788,1.44515990562763
7.88,2.5,209,1.4,333,21.43,5.78,19.49,15.760283337272618,2.778233520376731,27.232455211765277,1.3156809880485545
8.1,1.51,229,0.74,251,18.18,9.4,33.34,13.265491157558428,0.9411782016172617,17.34271784113966,2.1395926710322866
7.97,2.95,168,0.72,294,19.52,6.86,57.96,2.1789835618827023,1.4670656257027543,29.75794462030582,0.4256190115037173
8.54,0.37,262,0.42,207,16.86,7.42,36.42,9.862031792389699,2.6981135325703227,1.6141838670738307,1.5694868180690227
7.64,2.16,259,1.36,581,24.83,5.76,76.43,9.007255556594304,2.1636235562838553,3.1374573828770913,1.5676433763611486
8.31,2.67,307,0.56,300,19.31,6.86,29.24,6.308115431871796,0.27225545266257906,1.4711944639090813,0.3069458189566687
7.72,1.14,306,0.76,566,30.72,8.68,34.37,17.38974071715718,0.5215979197373831,5.833201906803052,1.2136360759990814
8.01,0.93,266,0.8,861,19.64,6.42,30.26,11.95143006838262,0.11297586096171627,16.829833726988436,2.4150660440454774
7.65,0.98,251,0.96,151,26.05,5.22,53.86,2.0370045601927855,1.938600845371449,20.05172468429325,2.422983996705262
7.83,0.62,287,1.04,216,18.86,6.02,36.93,5.36237852660049,1.4016831364525257,1.5181255290343794,0.33389595517831955
7.51,1.13,359,0.48,305,32.29,5.04,54.37,16.429884451464343,0.4834253131436673,29.33104078733056,0.3103896363840131
7.87,0.93,158,0.74,711,23.88,6.68,20.01,1.9195275418181743,2.8967469746963372,26.12448848473027,0.7850395165253414
7.59,0.33,252,0.48,204,12.75,8.56,60.53,20.443845245765573,1.6419029911606664,9.272359573832606,2.474354332649022
7.67,0.38,190,0.62,438,22.44,8.54,15.39,11.934001995633984,0.7987473517507653,2.4943228086955953,0.41577113480285705
7.87,1.29,251,0.52,527,14.57,7.46,38.98,11.586019198106886,1.5567684634832932,5.357811691736679,2.0471911752517515
7.93,1.06,196,0.58,204,12.95,7.32,35.91,14.258546053362469,2.081287574913866,4.031312940891106,0.3392171101321649
7.61,0.61,213,0.76,457,19.65,8.86,22.57,19.809875085611065,0.3133809086625439,3.918235942544468,1.779860476343998
7.9,1.26,182,0.44,314,29.7,7.12,29.75,8.412640068862412,0.8948821780903236,16.12837056288452,1.0427457455688396
7.43,2.79,142,1.08,564,31.5,7.42,19.49,16.30458604616162,2.4544088882901014,7.704227498621136,2.2374025377857927
7.63,2.56,119,0.66,206,24.83,8.38,14.36,13.620993939499405,1.4368180702797977,11.172935843585272,0.7049856387580036
7.65,0.73,220,1.4,442,23.38,8.8,21.03,6.481975657049169,1.6914710261546242,30.67581974824172,1.824197049116289
7.86,0.78,227,0.42,960,19.68,7.56,58.99,21.099256673888277,1.358150886473745,21.2484671493039,0.7104837954294425
7.92,1.08,246,0.74,816,31.14,6.46,51.81,19.15848191640558,0.218626831944005,29.424012805081873,2.0297023813895443
8.31,0.47,353,0.28,444,10.54,6.86,75.41,15.836998848336368,0.5756468548730569,4.513571984972941,2.4713513753876666
7.75,1.5,182,0.39,175,28.17,6.48,22.57,20.428903325352383,1.3954370015137405,11.914288377578064,0.4099729655898577
8.19,1.71,298,0.64,333,34.32,6.16,13.34,20.828331402939277,0.7029134136452285,17.245665403391925,2.4518041005235895
8.33,0.54,210,0.32,544,10.74,6.86,52.32,17.02987514348933,0.2364385539728587,2.4810565317431172,1.6982677021834622
7.91,0.58,210,0.28,680,34.49,5.22,40.52,20.10461854789176,2.5618935156718434,0.23935013366761848,0.41082495479298614
7.89,0.55,320,0.32,785,16.98,5.48,27.19,16.76956793389588,2.9648941104508593,20.81971657098678,1.2400155207928052
8.11,0.54,199,0.4,350,22.19,9.02,31.8,16.35536444507118,2.4139086208104463,19.935804873996336,0.5039744100188701
7.84,0.92,310,0.44,188,17.62,6.22,12.82,14.884811939342903,2.5915898205946744,12.799266340888007,1.9929601732717317
7.68,2.28,220,0.42,917,24.34,6.3,55.4,18.089927685427625,0.7989929918289429,15.235105508629488,2.154476050993541
7.69,0.81,144,0.9,704,25.59,6.3,19.49,3.890662016504461,2.9046370382536755,12.943034288289647,0.3519983959529251
7.62,0.21,180,0.74,289,28.99,6.35,17.44,21.15281114485439,0.6669923140485452,0.8515158352586167,1.4569459934372184
7.89,1.7,183,0.78,177,32.24,7.52,31.8,20.937060313111044,2.8776893443601685,10.469628916057413,2.3083651546315314
7.9,1.08,216,1.22,476,28.79,8.08,11.29,0.7990100645259636,3.0048205313202367,5.580070869222284,2.6438099946807503
7.66,1.58,180,0.86,156,10.76,8.36,20.52,19.83702033849783,2.1753478208359227,3.1503232013412803,1.4773093122072851
7.55,4.84,256,0.58,202,27.32,5.92,23.08,3.17998983261534,2.9647511341500383,29.663094202842014,2.682770657167483
7.59,0.62,227,0.7,384,31.43,8.16,26.67,8.10934061679349,1.7587515541316139,18.624221906552496,1.5385015584586421
7.87,0.26,198,0.42,439,19.97,5.84,49.76,17.869847325369427,0.8504574247059447,22.618192620068655,1.147965765095746
7.55,0.77,340,0.6,403,25.53,7.08,52.83,3.9421615155545657,1.3703979450002692,9.851586029490369,2.4010406348059914
7.74,1.2,179,0.34,308,17.18,6.48,23.08,19.649411876445587,1.829133540659843,12.254314830070129,1.4206322808643257
7.58,0.48,151,0.72,380,31.01,5.22,38.47,19.988006853190033,0.30412897673915396,7.428582171469788,1.3624509291580835
8.41,0.45,315,0.8,190,23.15,9.4,34.88,12.228478836883983,1.9134657653285312,3.1052695761219704,1.413262470771126
7.45,1.35,297,0.44,307,30.81,9.16,44.11,0.2526223340323226,2.964851061713523,5.640287280570524,2.397126605160497
7.68,0.69,388,0.44,827,30.06,5.28,26.67,6.960211382880415,0.647015413866322,24.745208859208446,2.3561586550590237
7.69,0.83,333,0.38,489,11.73,5.22,34.37,14.844553349180238,2.412303690724963,21.039389922126833,1.173715179134983
8.0,1.16,177,0.48,473,28.3,8.0,26.67,23.55034965485542,2.7501434657742845,17.00463297919138,0.979907613242649
7.96,0.37,227,0.74,421,34.32,7.56,19.49,15.200343295698373,2.855045666963247,14.785526172854466,1.4177213463479967
7.58,0.79,305,0.32,613,34.01,6.45,30.26,6.3093055874334185,2.9031973209079602,28.603995022137685,1.640852126874421
7.9,0.89,220,0.46,837,32.03,10.92,33.34,15.25273630408071,1.617876741453913,2.356782536883067,0.7178107013332715
8.01,0.3,198,0.62,309,27.65,8.72,17.44,13.005650575208945,2.953512170415106,8.777759120919225,2.25131603381503
8.1,0.64,138,1.04,177,31.12,5.28,25.65,18.738304944112333,2.308918906903906,10.919580296799356,1.4026924334214872
7.61,0.69,273,1.12,657,30.24,8.2,14.88,2.6568372679643057,0.5636973081742984,24.279133339253015,0.9819657136390885
7.97,0.91,183,0.84,281,24.63,6.76,36.42,18.28856686979847,1.4873173119511522,30.768776616803294,0.35482594058061406
8.04,0.97,196,0.38,254,34.06,8.08,21.54,13.036271230359034,2.1947103438399718,7.544312200848458,0.7192126427139551
7.5,1.05,462,0.58,242,33.96,5.78,15.9,23.115508892229972,0.8147071253499142,27.11735355149442,2.6800160340465147
7.54,2.32,323,0.32,805,29.98,5.76,58.48,8.270744768324597,1.9670024877982402,25.767937069738032,0.9020751356218932
8.16,0.47,177,0.3,732,23.41,6.18,29.75,15.219663245901359,2.0431394036065944,7.049667013154171,0.5260516386530174
7.91,0.49,373,0.4,261,33.73,6.18,35.39,22.37547172168942,0.5667102493590981,12.445383402353984,1.3314569049677811
7.74,0.68,257,0.44,438,28.91,6.24,29.24,2.549982498977234,1.7456999654865761,12.764794932445914,0.9075621716742863
7.83,1.58,307,0.54,649,31.35,6.46,79.51,22.499760844951183,2.3508668491673204,30.327236450785385,0.15703953074849586
8.6,0.29,174,0.76,216,37.19,7.48,46.17,16.54046876298944,1.55176429709031,5.69775083359417,0.9518807996911915
8.02,1.28,331,0.7,640,33.1,5.52,11.29,1.7213057126136084,0.12546213215399477,24.79598972742672,1.5617398020729332
7.58,0.49,144,0.76,879,30.18,5.76,12.31,7.293029250028908,0.11648271440232608,10.433212940807365,1.5827261467751086
8.17,0.35,210,0.82,316,29.83,6.56,33.86,17.02531291862223,1.1360959778321358,22.686584981025593,1.0441026224482128
7.81,0.76,298,0.56,422,32.34,5.48,24.11,1.7096793751036437,2.803748620505121,13.084139922693025,1.2945556072571778
7.9,1.6,227,0.44,263,12.99,7.92,30.26,14.01387399821293,0.7600229642385737,17.975533082669923,2.724829454327955
7.81,0.52,152,0.76,620,22.03,8.06,25.14,8.366605061175665,1.9486856083940436,25.82937767804419,1.10148179715566
7.95,1.15,289,0.62,911,23.23,8.9,13.85,14.939880874642702,0.7406823011314293,24.95067430235218,0.7727060045975529
7.79,4.89,224,0.82,316,30.39,9.44,30.26,1.1932346081190572,1.0324930697024775,26.87381213954134,0.7319690416242579
8.2,0.73,215,0.28,542,24.01,5.46,19.49,20.929729667041794,2.574763322532348,1.9515791798965174,1.3234303310634101
8.4,0.94,199,0.44,398,11.2,7.6,27.7,23.366386363339785,2.2255640258509444,21.487441583397718,2.1562756104587657
7.76,4.17,306,0.78,634,20.34,6.56,18.47,23.256180741328027,0.3695198825277072,4.434210066935256,0.6285273883601861
8.16,0.28,232,0.89,360,16.71,7.56,29.75,18.0166787786559,1.3460969214902507,12.954635566088715,2.0176573109085196
7.67,0.67,278,0.6,363,33.23,10.12,44.63,3.209061139122104,0.1754674074806249,17.055896141039327,0.11837351244438894
7.65,1.76,298,0.6,445,19.16,5.42,40.01,18.22249038270364,1.4990081295468165,12.550622683829602,1.216255019235691
8.15,0.56,250,0.74,574,16.07,7.28,25.14,0.687627303365356,2.0309316542841294,16.160804665554902,2.201387579959692
8.0,1.22,169,0.26,642,22.09,5.2,39.5,0.6287528815430343,0.4372126871425841,30.892697678789347,0.9949029579374307
8.31,0.88,229,0.8,579,13.68,9.25,16.41,7.834284237674035,0.9364328710038554,4.286862820590083,1.6159143999893024
8.19,0.48,246,0.26,379,25.82,9.42,29.75,11.77857225067151,1.2556613127213199,20.974837240442184,0.6257426825995138
7.9,0.55,318,0.36,519,33.59,8.18,20.01,18.512737285606256,2.7842259022422255,12.342469851651654,2.1079072795082356
8.06,0.85,183,0.3,515,24.69,6.22,64.12,16.430759500895473,3.0002371951892846,4.218672688247387,0.20429032502177655
7.51,1.33,243,0.7,606,32.98,9.2,30.26,10.757074682404284,0.22159010605715446,5.013378620632422,2.413017699856381
7.31,1.62,289,0.64,423,28.3,8.76,74.89,6.639677324131814,2.319753215841499,29.433046251927106,0.607022026523804
7.58,0.28,179,0.6,308,30.59,5.22,28.21,23.931275553769296,1.1791515145588658,27.28089023342633,2.473338567514993
8.1,0.99,310,0.38,732,11.58,8.02,78.48,10.285733123439753,1.2399024856523766,28.128526157220023,1.0329807059894278
7.84,0.53,455,0.38,810,20.18,9.8,22.06,10.888149881479244,2.2999963719067766,30.73844744530797,2.0546066655495827
7.02,0.4,205,0.58,499,24.55,8.12,19.49,4.0106093264808935,2.780989446186047,6.54486239736312,0.9410618218898801
8.33,0.61,198,0.28,839,16.52,5.26,20.01,19.09594821512331,2.8762207818924668,11.089521131175866,2.5603162126076273
